timestamp,destination_id,destination_name,category,base_capacity,hour,day_of_week,month,is_weekend,is_holiday,is_monsoon,temperature_c,rainfall_mm,wind_kmh,weather_hazard_score,traffic_delay_factor,highway_ingress_vph,parking_occupancy_pct,active_visitors,dcc_threshold,dcc_load_ratio,is_critical_breach,target_visitors_1h,target_visitors_12h,target_dcc_ratio_1h,target_dcc_ratio_12h,target_breach_next_4h,target_breach_onset_4h
2025-06-22 08:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,13,5,6,1,0,1,24.5,0.0,17.8,0.1,2.17,1966,100,4813,1562,3.081,1,5049.0,1681.0,3.384,0.632,1,0
2025-06-22 09:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,14,5,6,1,0,1,24.6,0.0,30.7,0.17,2.69,2512,100,5049,1492,3.384,1,5088.0,1469.0,3.257,0.464,1,0
2025-06-22 10:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,15,5,6,1,0,1,24.7,0.0,17.8,0.1,2.66,3009,100,5088,1562,3.257,1,5148.0,1285.0,3.275,0.406,1,0
2025-06-22 11:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,16,5,6,1,0,1,23.6,0.0,16.4,0.09,2.26,2231,100,5148,1572,3.275,1,4961.0,1186.0,3.176,0.38,1,0
2025-06-22 12:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,17,5,6,1,0,1,22.7,0.0,17.7,0.1,2.25,2128,100,4961,1562,3.176,1,4752.0,1106.0,3.023,0.359,1,0
2025-06-22 13:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,18,5,6,1,0,1,22.4,0.0,16.6,0.09,2.66,2045,100,4752,1572,3.023,1,4414.0,1508.0,2.783,0.519,1,0
2025-06-22 14:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,19,5,6,1,0,1,21.5,0.0,19.0,0.1,1.97,2454,100,4414,1586,2.783,1,4244.0,1756.0,2.666,0.653,1,0
2025-06-22 15:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,20,5,6,1,0,1,20.3,0.0,13.0,0.07,2.38,2316,100,4244,1592,2.666,1,4201.0,1941.0,2.642,0.871,1,0
2025-06-22 16:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,21,5,6,1,0,1,19.4,0.0,15.3,0.08,1.99,1399,100,4201,1590,2.642,1,3251.0,2002.0,1.858,0.882,1,0
2025-06-22 17:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,22,5,6,1,0,1,19.4,0.0,13.7,0.07,1.82,1434,100,3251,1750,1.858,1,2578.0,2738.0,1.098,1.332,1,0
2025-06-22 18:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,23,5,6,1,0,1,18.6,0.0,16.6,0.09,1.34,1311,71,2578,2347,1.098,1,2087.0,3787.0,0.828,2.336,0,0
2025-06-22 19:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,0,6,6,1,0,1,15.8,0.0,17.9,0.1,1.24,1008,66,2087,2520,0.828,0,1681.0,3954.0,0.632,2.515,0,0
2025-06-22 20:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,1,6,6,1,0,1,17.0,0.0,14.7,0.08,1.19,989,46,1681,2660,0.632,0,1469.0,4304.0,0.464,2.668,0,0
2025-06-22 21:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,2,6,6,1,0,1,15.0,0.0,15.3,0.08,1.0,1045,42,1469,3165,0.464,0,1285.0,4613.0,0.406,3.051,0,0
2025-06-22 22:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,3,6,6,1,0,1,16.7,0.0,14.5,0.08,1.0,747,40,1285,3165,0.406,0,1186.0,5014.0,0.38,3.19,0,0
2025-06-22 23:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,4,6,6,1,0,1,16.7,0.0,18.6,0.1,1.0,780,42,1186,3125,0.38,0,1106.0,5018.0,0.359,3.192,1,1
2025-06-23 00:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,5,6,6,1,0,1,18.1,0.0,22.5,0.12,1.0,893,30,1106,3085,0.359,0,1508.0,4951.0,0.519,3.17,1,1
2025-06-23 01:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,6,6,6,1,0,1,17.9,0.0,15.5,0.08,1.09,1000,42,1508,2904,0.519,0,1756.0,4642.0,0.653,2.934,1,1
2025-06-23 02:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,7,6,6,1,0,1,20.4,0.0,15.9,0.09,1.17,1055,61,1756,2688,0.653,0,1941.0,4510.0,0.871,2.944,1,1
2025-06-23 03:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,8,6,6,1,0,1,18.7,0.0,14.9,0.08,1.42,1030,60,1941,2229,0.871,1,2002.0,4292.0,0.882,2.713,1,0
2025-06-23 04:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,9,6,6,1,0,1,20.7,0.0,23.8,0.13,1.35,1202,68,2002,2270,0.882,1,2738.0,4209.0,1.332,2.661,1,0
2025-06-23 05:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,10,6,6,1,0,1,22.1,0.0,13.3,0.07,1.55,1412,83,2738,2055,1.332,1,3787.0,3204.0,2.336,1.907,1,0
2025-06-23 06:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,11,6,6,1,0,1,23.2,0.0,16.5,0.09,1.94,1924,100,3787,1621,2.336,1,3954.0,2541.0,2.515,1.153,1,0
2025-06-23 07:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,12,6,6,1,0,1,24.6,0.0,16.7,0.09,2.27,1840,100,3954,1572,2.515,1,4304.0,1975.0,2.668,0.864,1,0
2025-06-23 08:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,13,6,6,1,0,1,24.7,0.0,17.3,0.09,1.95,1894,100,4304,1613,2.668,1,4613.0,1603.0,3.051,0.547,1,0
2025-06-23 09:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,14,6,6,1,0,1,25.6,0.0,26.6,0.15,2.36,2250,100,4613,1512,3.051,1,5014.0,1340.0,3.19,0.432,1,0
2025-06-23 10:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,15,6,6,1,0,1,24.4,0.0,16.1,0.09,2.66,2096,100,5014,1572,3.19,1,5018.0,1149.0,3.192,0.363,1,0
2025-06-23 11:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,16,6,6,1,0,1,22.9,0.0,15.7,0.09,2.64,1945,100,5018,1572,3.192,1,4951.0,1008.0,3.17,0.323,1,0
2025-06-23 12:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,17,6,6,1,0,1,25.0,0.0,17.9,0.1,2.54,2278,100,4951,1562,3.17,1,4642.0,916.0,2.934,0.299,1,0
2025-06-23 13:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,18,6,6,1,0,1,22.4,0.0,15.4,0.08,2.51,2125,100,4642,1582,2.934,1,4510.0,1109.0,2.944,0.364,1,0
2025-06-23 14:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,19,6,6,1,0,1,21.0,0.0,23.6,0.13,2.67,2239,100,4510,1532,2.944,1,4292.0,1264.0,2.713,0.41,1,0
2025-06-23 15:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,20,6,6,1,0,1,21.5,0.0,15.2,0.08,2.21,1442,100,4292,1582,2.713,1,4209.0,1461.0,2.661,0.468,1,0
2025-06-23 16:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,21,6,6,1,0,1,19.7,0.0,15.0,0.08,2.27,1960,100,4209,1582,2.661,1,3204.0,1603.0,1.907,0.5,1,0
2025-06-23 17:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,22,6,6,1,0,1,17.6,0.0,18.1,0.1,1.86,1751,97,3204,1680,1.907,1,2541.0,2018.0,1.153,0.87,1,0
2025-06-23 18:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,23,6,6,1,0,1,17.9,0.0,21.8,0.12,1.4,1253,85,2541,2204,1.153,1,1975.0,2471.0,0.864,1.108,1,0
2025-06-23 19:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,0,0,6,0,0,1,16.3,0.0,24.5,0.13,1.34,870,63,1975,2287,0.864,1,1603.0,2984.0,0.547,1.687,0,0
2025-06-23 20:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,1,0,6,0,0,1,16.6,0.0,19.3,0.11,1.06,833,52,1603,2929,0.547,0,1340.0,3353.0,0.432,2.147,0,0
2025-06-23 21:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,2,0,6,0,0,1,15.7,0.0,19.6,0.11,1.0,657,42,1340,3105,0.432,0,1149.0,3603.0,0.363,2.236,0,0
2025-06-23 22:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,3,0,6,0,0,1,15.5,0.0,15.2,0.08,1.0,569,40,1149,3165,0.363,0,1008.0,3693.0,0.323,2.305,0,0
2025-06-23 23:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,4,0,6,0,0,1,16.4,0.0,18.7,0.1,1.0,750,34,1008,3125,0.323,0,916.0,3611.0,0.299,2.054,0,0
2025-06-24 00:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,5,0,6,0,0,1,18.4,0.0,24.5,0.13,1.0,690,30,916,3065,0.299,0,1109.0,3489.0,0.364,1.931,0,0
2025-06-24 01:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,6,0,6,0,0,1,17.5,0.0,24.8,0.14,1.0,757,37,1109,3045,0.364,0,1264.0,3114.0,0.41,1.594,1,1
2025-06-24 02:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,7,0,6,0,0,1,18.6,0.0,22.3,0.12,1.0,547,37,1264,3085,0.41,0,1461.0,3058.0,0.468,1.673,1,1
2025-06-24 03:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,8,0,6,0,0,1,19.7,0.0,18.8,0.1,1.0,790,45,1461,3125,0.468,0,1603.0,2880.0,0.5,1.373,1,1
2025-06-24 04:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,9,0,6,0,0,1,21.3,0.0,10.5,0.06,1.0,908,56,1603,3205,0.5,0,2018.0,2839.0,0.87,1.499,1,1
2025-06-24 05:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,10,0,6,0,0,1,22.6,0.0,22.1,0.12,1.33,1076,53,2018,2319,0.87,1,2471.0,2235.0,1.108,1.016,1,0
2025-06-24 06:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,11,0,6,0,0,1,24.0,0.0,16.0,0.09,1.41,926,85,2471,2230,1.108,1,2984.0,1755.0,1.687,0.667,1,0
2025-06-24 07:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,12,0,6,0,0,1,22.4,0.0,12.5,0.07,1.8,814,95,2984,1769,1.687,1,3353.0,1381.0,2.147,0.743,1,0
2025-06-24 08:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,13,0,6,0,0,1,24.9,0.0,17.7,0.1,2.11,1024,100,3353,1562,2.147,1,3603.0,1184.0,2.236,0.376,1,0
2025-06-24 09:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,14,0,6,0,0,1,25.7,0.0,17.5,0.1,1.94,1375,100,3603,1611,2.236,1,3693.0,1036.0,2.305,0.332,1,0
2025-06-24 10:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,15,0,6,0,0,1,25.2,0.0,10.8,0.06,2.15,1591,100,3693,1602,2.305,1,3611.0,924.0,2.054,0.296,1,0
2025-06-24 11:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,16,0,6,0,0,1,24.0,0.0,15.1,0.08,1.8,1100,100,3611,1758,2.054,1,3489.0,844.0,1.931,0.268,1,0
2025-06-24 12:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,17,0,6,0,0,1,23.2,0.0,17.3,0.09,1.74,1562,100,3489,1807,1.931,1,3114.0,782.0,1.594,0.259,1,0
2025-06-24 13:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,18,0,6,0,0,1,21.7,0.0,14.9,0.08,1.62,1157,95,3114,1953,1.594,1,3058.0,974.0,1.673,0.355,1,0
2025-06-24 14:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,19,0,6,0,0,1,21.5,0.0,16.3,0.09,1.72,969,87,3058,1828,1.673,1,2880.0,910.0,1.373,0.794,1,0
2025-06-24 15:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,20,0,6,0,0,1,19.1,0.0,19.1,0.1,1.49,1253,90,2880,2097,1.373,1,2839.0,1194.0,1.499,0.377,1,0
2025-06-24 16:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,21,0,6,0,0,1,18.7,0.0,15.7,0.09,1.66,1226,79,2839,1894,1.499,1,2235.0,1420.0,1.016,0.504,1,0
2025-06-24 17:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,22,0,6,0,0,1,18.7,0.0,16.7,0.09,1.43,1059,74,2235,2199,1.016,1,1755.0,2135.0,0.667,0.853,0,0
2025-06-24 18:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,23,0,6,0,0,1,16.6,0.0,20.4,0.11,1.18,780,48,1755,2631,0.667,0,1381.0,2389.0,0.743,1.386,0,0
2025-06-24 19:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,0,1,6,0,0,1,17.9,26.5,19.1,0.52,1.23,871,41,1381,1859,0.743,0,1184.0,2905.0,0.376,1.45,0,0
2025-06-24 20:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,1,1,6,0,0,1,16.0,0.0,17.2,0.09,1.0,631,38,1184,3145,0.376,0,1036.0,3154.0,0.332,2.043,0,0
2025-06-24 21:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,2,1,6,0,0,1,17.3,0.0,17.8,0.1,1.0,743,33,1036,3125,0.332,0,924.0,3279.0,0.296,1.993,0,0
2025-06-24 22:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,3,1,6,0,0,1,15.6,0.0,18.4,0.1,1.0,589,31,924,3125,0.296,0,844.0,3311.0,0.268,2.19,0,0
2025-06-24 23:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,4,1,6,0,0,1,15.7,0.0,17.4,0.09,1.0,435,30,844,3145,0.268,0,782.0,3369.0,0.259,2.126,0,0
2025-06-25 00:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,5,1,6,0,0,1,16.6,0.0,26.8,0.15,1.0,544,22,782,3025,0.259,0,974.0,3226.0,0.355,1.979,0,0
2025-06-25 01:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,6,1,6,0,0,1,19.3,12.4,17.7,0.29,1.0,798,28,974,2746,0.355,0,910.0,3024.0,0.794,2.096,1,1
2025-06-25 02:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,7,1,6,0,0,1,18.3,94.7,12.3,1.0,1.16,587,30,910,1146,0.794,0,1194.0,2891.0,0.377,1.658,1,1
2025-06-25 03:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,8,1,6,0,0,1,21.1,0.0,15.5,0.08,1.0,764,39,1194,3165,0.377,0,1420.0,2556.0,0.504,2.102,1,1
2025-06-25 04:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,9,1,6,0,0,1,20.6,0.0,13.5,0.07,1.13,765,47,1420,2818,0.504,0,2135.0,2544.0,0.853,1.42,1,1
2025-06-25 05:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,10,1,6,0,0,1,23.1,0.0,20.7,0.11,1.24,908,69,2135,2504,0.853,1,2389.0,1984.0,1.386,0.727,1,0
2025-06-25 06:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,11,1,6,0,0,1,22.5,17.0,19.1,0.37,1.5,1094,65,2389,1724,1.386,1,2905.0,1598.0,1.45,0.51,1,0
2025-06-25 07:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,12,1,6,0,0,1,26.4,2.7,20.4,0.15,1.51,1043,80,2905,2003,1.45,1,3154.0,1229.0,2.043,0.951,1,0
2025-06-25 08:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,13,1,6,0,0,1,24.2,6.6,13.6,0.18,1.92,858,95,3154,1544,2.043,1,3279.0,1018.0,1.993,0.388,1,0
2025-06-25 09:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,14,1,6,0,0,1,25.5,4.4,22.9,0.19,1.79,913,100,3279,1645,1.993,1,3311.0,915.0,2.19,0.295,1,0
2025-06-25 10:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,15,1,6,0,0,1,23.9,14.7,19.5,0.34,1.75,1407,100,3311,1512,2.19,1,3369.0,841.0,2.126,0.271,1,0
2025-06-25 11:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,16,1,6,0,0,1,24.1,8.0,18.2,0.22,1.82,1070,96,3369,1585,2.126,1,3226.0,699.0,1.979,0.374,1,0
2025-06-25 12:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,17,1,6,0,0,1,23.6,7.3,20.4,0.22,1.77,1177,100,3226,1630,1.979,1,3024.0,679.0,2.096,0.224,1,0
2025-06-25 13:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,18,1,6,0,0,1,22.6,6.4,21.6,0.22,2.12,1173,100,3024,1443,2.096,1,2891.0,1017.0,1.658,0.33,1,0
2025-06-25 14:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,19,1,6,0,0,1,23.3,4.7,19.7,0.18,1.7,1467,90,2891,1744,1.658,1,2556.0,1254.0,2.102,0.399,1,0
2025-06-25 15:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,20,1,6,0,0,1,19.1,27.7,15.8,0.52,1.88,1061,77,2556,1216,2.102,1,2544.0,1374.0,1.42,0.492,1,0
2025-06-25 16:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,21,1,6,0,0,1,18.9,0.0,23.4,0.13,1.71,853,81,2544,1792,1.42,1,1984.0,1496.0,0.727,0.536,1,0
2025-06-25 17:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,22,1,6,0,0,1,17.0,0.0,21.4,0.12,1.13,672,64,1984,2730,0.727,0,1598.0,1955.0,0.51,0.819,1,1
2025-06-25 18:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,23,1,6,0,0,1,17.2,0.0,14.4,0.08,1.01,603,52,1598,3134,0.51,0,1229.0,2049.0,0.951,1.663,1,1
2025-06-25 19:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,0,2,6,0,0,1,16.5,48.5,21.5,0.87,1.23,712,46,1229,1292,0.951,1,1018.0,2553.0,0.388,1.266,0,0
2025-06-25 20:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,1,2,6,0,0,1,16.3,16.1,18.9,0.35,1.0,742,36,1018,2626,0.388,0,915.0,2842.0,0.295,1.955,0,0
2025-06-25 21:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,2,2,6,0,0,1,14.8,0.0,20.6,0.11,1.0,686,28,915,3105,0.295,0,841.0,3160.0,0.271,1.753,0,0
2025-06-25 22:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,3,2,6,0,0,1,15.4,0.0,19.8,0.11,1.0,536,26,841,3105,0.271,0,699.0,3424.0,0.374,2.378,0,0
2025-06-25 23:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,4,2,6,0,0,1,18.2,40.6,18.3,0.73,1.0,455,25,699,1868,0.374,0,679.0,3457.0,0.224,2.098,0,0
2025-06-26 00:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,5,2,6,0,0,1,17.3,3.5,17.1,0.15,1.0,504,18,679,3025,0.224,0,1017.0,3440.0,0.33,2.081,0,0
2025-06-26 01:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,6,2,6,0,0,1,17.6,0.0,21.1,0.12,1.0,472,34,1017,3085,0.33,0,1254.0,2991.0,0.399,2.42,0,0
2025-06-26 02:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,7,2,6,0,0,1,17.7,0.0,16.1,0.09,1.0,654,47,1254,3145,0.399,0,1374.0,2771.0,0.492,1.792,1,1
2025-06-26 03:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,8,2,6,0,0,1,19.3,0.0,18.3,0.1,1.12,823,43,1374,2790,0.492,0,1496.0,2751.0,0.536,1.426,1,1
2025-06-26 04:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,9,2,6,0,0,1,22.0,0.0,17.5,0.1,1.12,730,47,1496,2790,0.536,0,1955.0,2812.0,0.819,1.538,1,1
2025-06-26 05:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,10,2,6,0,0,1,22.6,0.0,19.3,0.11,1.3,669,64,1955,2388,0.819,0,2049.0,2163.0,1.663,1.048,1,1
2025-06-26 06:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,11,2,6,0,0,1,23.8,37.4,13.6,0.66,1.63,606,57,2049,1232,1.663,1,2553.0,1690.0,1.266,0.65,1,0
2025-06-26 07:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,12,2,6,0,0,1,24.6,1.6,17.2,0.12,1.53,960,79,2553,2016,1.266,1,2842.0,1397.0,1.955,0.436,1,0
2025-06-26 08:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,13,2,6,0,0,1,24.1,15.7,17.8,0.34,1.82,1097,84,2842,1454,1.955,1,3160.0,1140.0,1.753,0.365,1,0
2025-06-26 09:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,14,2,6,0,0,1,26.0,2.3,17.7,0.13,1.7,1219,95,3160,1803,1.753,1,3424.0,990.0,2.378,0.317,1,0
2025-06-26 10:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,15,2,6,0,0,1,23.8,8.1,19.0,0.23,1.99,1363,100,3424,1440,2.378,1,3457.0,889.0,2.098,0.283,1,0
2025-06-26 11:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,16,2,6,0,0,1,25.3,0.0,23.3,0.13,1.86,1678,100,3457,1648,2.098,1,3440.0,818.0,2.081,0.258,1,0
2025-06-26 12:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,17,2,6,0,0,1,23.4,4.1,15.6,0.15,1.83,1401,100,3440,1653,2.081,1,2991.0,755.0,2.42,0.243,1,0
2025-06-26 13:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,18,2,6,0,0,1,22.0,31.1,15.3,0.57,1.77,748,83,2991,1236,2.42,1,2771.0,1021.0,1.792,0.331,1,0
2025-06-26 14:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,19,2,6,0,0,1,20.4,13.4,18.3,0.31,1.75,968,83,2771,1546,1.792,1,2751.0,1223.0,1.426,0.391,1,0
2025-06-26 15:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,20,2,6,0,0,1,20.3,0.0,17.5,0.1,1.62,1304,93,2751,1929,1.426,1,2812.0,1363.0,1.538,0.442,1,0
2025-06-26 16:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,21,2,6,0,0,1,19.7,0.0,16.5,0.09,1.72,1063,96,2812,1828,1.538,1,2163.0,1484.0,1.048,0.524,1,0
2025-06-26 17:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,22,2,6,0,0,1,19.5,12.6,13.5,0.27,1.35,672,66,2163,2063,1.048,1,1690.0,1991.0,0.65,0.734,0,0
2025-06-26 18:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,23,2,6,0,0,1,17.7,5.6,16.5,0.18,1.14,551,55,1690,2601,0.65,0,1397.0,2433.0,0.436,1.301,0,0
2025-06-26 19:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,0,3,6,0,0,1,15.8,0.0,11.7,0.06,1.0,646,42,1397,3205,0.436,0,1140.0,3022.0,0.365,1.818,0,0
2025-06-26 20:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,1,3,6,0,0,1,16.0,0.0,18.4,0.1,1.0,553,32,1140,3125,0.365,0,990.0,3381.0,0.317,1.893,0,0
2025-06-26 21:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,2,3,6,0,0,1,15.7,0.0,17.8,0.1,1.0,626,36,990,3125,0.317,0,889.0,3743.0,0.283,2.396,0,0
2025-06-26 22:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,3,3,6,0,0,1,16.0,0.0,17.1,0.09,1.0,458,23,889,3145,0.283,0,818.0,3915.0,0.258,2.444,0,0
2025-06-26 23:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,4,3,6,0,0,1,16.6,0.0,14.4,0.08,1.0,451,22,818,3165,0.258,0,755.0,3855.0,0.243,2.161,0,0
2025-06-27 00:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,5,3,6,0,0,1,17.7,0.0,19.3,0.11,1.0,594,20,755,3105,0.243,0,1021.0,3624.0,0.331,2.073,0,0
2025-06-27 01:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,6,3,6,0,0,1,16.7,0.0,22.2,0.12,1.0,674,37,1021,3085,0.331,0,1223.0,3412.0,0.391,2.138,0,0
2025-06-27 02:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,7,3,6,0,0,1,19.3,0.0,18.0,0.1,1.0,789,38,1223,3125,0.391,0,1363.0,3176.0,0.442,1.771,1,1
2025-06-27 03:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,8,3,6,0,0,1,19.9,0.0,21.1,0.12,1.0,810,41,1363,3085,0.442,0,1484.0,3004.0,0.524,1.838,1,1
2025-06-27 04:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,9,3,6,0,0,1,21.6,0.0,17.1,0.09,1.11,633,40,1484,2833,0.524,0,1991.0,2931.0,0.734,1.652,1,1
2025-06-27 05:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,10,3,6,0,0,1,23.1,0.0,17.2,0.09,1.16,899,58,1991,2711,0.734,0,2433.0,2253.0,1.301,1.038,1,1
2025-06-27 06:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,11,3,6,0,0,1,23.3,0.0,21.4,0.12,1.65,1050,66,2433,1870,1.301,1,3022.0,1771.0,1.818,0.643,1,0
2025-06-27 07:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,12,3,6,0,0,1,23.5,0.0,18.7,0.1,1.88,1086,87,3022,1662,1.818,1,3381.0,1446.0,1.893,0.505,1,0
2025-06-27 08:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,13,3,6,0,0,1,25.2,0.0,18.0,0.1,1.75,1072,100,3381,1786,1.893,1,3743.0,1217.0,2.396,0.385,1,0
2025-06-27 09:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,14,3,6,0,0,1,25.0,0.0,18.7,0.1,2.14,1184,94,3743,1562,2.396,1,3915.0,1016.0,2.444,0.381,1,0
2025-06-27 10:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,15,3,6,0,0,1,25.4,0.0,17.7,0.1,1.95,1446,100,3915,1602,2.444,1,3855.0,895.0,2.161,0.286,1,0
2025-06-27 11:33:27,TAP,Tapola & Koyna Backwaters,Hill Station,3500,16,3,6,0,0,1,24.3,0.0,19.5,0.11,1.74,1618,100,3855,1784,2.161,1,3624.0,808.0,2.073,0.255,1,0
